"Chrom","Start","End","EnsID"
3,10977390,10978754,"ENSSTUG00000000621"
3,33854093,33855132,"ENSSTUG00000000622"
1,68534717,68578708,"ENSSTUG00000000623"
3,74048285,74080125,"ENSSTUG00000000624"
14,50889258,50889407,"ENSSTUG00000000625"
1,72896823,72902946,"ENSSTUG00000000626"
3,33862040,33865245,"ENSSTUG00000000627"
1,60555515,60567291,"ENSSTUG00000000628"
3,33878395,33879074,"ENSSTUG00000000629"
2,7084578,7212283,"ENSSTUG00000000630"
5,8724480,8751474,"ENSSTUG00000000631"
1,72911923,72916246,"ENSSTUG00000000632"
1,51236517,51244523,"ENSSTUG00000000633"
3,33882081,33883049,"ENSSTUG00000000634"
5,24665825,24722585,"ENSSTUG00000000635"
3,33885621,33886318,"ENSSTUG00000000636"
4,3585849,3618515,"ENSSTUG00000000637"
3,33886937,33896309,"ENSSTUG00000000638"
1,72931885,73055196,"ENSSTUG00000000639"
5,8733025,8734582,"ENSSTUG00000000640"
3,27131400,27138833,"ENSSTUG00000000641"
4,3959576,4276748,"ENSSTUG00000000642"
3,33889110,33889820,"ENSSTUG00000000643"
5,8752813,8753245,"ENSSTUG00000000644"
5,54772124,54851302,"ENSSTUG00000000645"
3,33902835,33911453,"ENSSTUG00000000646"
4,27280245,27344745,"ENSSTUG00000000647"
1,44714403,44714463,"ENSSTUG00000000648"
4,4052140,4053972,"ENSSTUG00000000649"
5,54855043,54856824,"ENSSTUG00000000650"
3,33909932,33910611,"ENSSTUG00000000651"
5,43013140,43016240,"ENSSTUG00000000652"
5,8764631,8778058,"ENSSTUG00000000653"
5,54899879,54902143,"ENSSTUG00000000654"
4,4393096,4396866,"ENSSTUG00000000655"
1,44716166,44728336,"ENSSTUG00000000656"
3,33911520,33913958,"ENSSTUG00000000657"
3,33924818,33927867,"ENSSTUG00000000658"
4,4406754,4456125,"ENSSTUG00000000659"
5,43038336,43040544,"ENSSTUG00000000660"
1,1386397,1420229,"ENSSTUG00000000661"
1,44737639,44759488,"ENSSTUG00000000662"
1,72976316,73089103,"ENSSTUG00000000663"
3,33960307,33961327,"ENSSTUG00000000664"
3,34156125,34224869,"ENSSTUG00000000665"
3,10991503,11042489,"ENSSTUG00000000666"
4,4450743,4475033,"ENSSTUG00000000667"
1,45049346,45051717,"ENSSTUG00000000668"
5,8794089,8823187,"ENSSTUG00000000669"
1,45070556,45073225,"ENSSTUG00000000670"
3,34226950,34227345,"ENSSTUG00000000671"
1,45077531,45101942,"ENSSTUG00000000672"
2,45973110,46004366,"ENSSTUG00000000673"
5,43053238,43092780,"ENSSTUG00000000674"
3,74082313,74094541,"ENSSTUG00000000675"
1,45103895,45106540,"ENSSTUG00000000676"
5,54910039,54942578,"ENSSTUG00000000677"
1,73096176,73099219,"ENSSTUG00000000678"
1,45107745,45107806,"ENSSTUG00000000679"
2,46023396,46025486,"ENSSTUG00000000680"
2,46026317,46029822,"ENSSTUG00000000681"
1,45124665,45127122,"ENSSTUG00000000682"
5,57071087,57142367,"ENSSTUG00000000683"
1,73125387,73150873,"ENSSTUG00000000684"
1,45136133,45142300,"ENSSTUG00000000685"
1,45142988,45147575,"ENSSTUG00000000686"
3,34249891,34309640,"ENSSTUG00000000687"
4,4491406,4496168,"ENSSTUG00000000688"
4,4508643,4530620,"ENSSTUG00000000689"
1,45151945,45157728,"ENSSTUG00000000690"
1,45163595,45163652,"ENSSTUG00000000691"
4,4563141,4600035,"ENSSTUG00000000692"
2,7227211,7246607,"ENSSTUG00000000693"
6,19858875,19860996,"ENSSTUG00000000694"
1,45165110,45169039,"ENSSTUG00000000695"
1,45192689,45194319,"ENSSTUG00000000696"
1,45211665,45213625,"ENSSTUG00000000697"
1,73193822,73299591,"ENSSTUG00000000698"
4,42028876,42037782,"ENSSTUG00000000699"
4,4607990,4620495,"ENSSTUG00000000700"
6,19862860,19868482,"ENSSTUG00000000701"
1,45271362,45280613,"ENSSTUG00000000702"
2,46041036,46181991,"ENSSTUG00000000703"
4,4621943,4622632,"ENSSTUG00000000704"
1,45284995,45300091,"ENSSTUG00000000705"
4,4626365,4627556,"ENSSTUG00000000706"
4,4630659,4631984,"ENSSTUG00000000707"
6,44663055,44686320,"ENSSTUG00000000708"
8,21997745,22000800,"ENSSTUG00000000709"
1,68658710,69022121,"ENSSTUG00000000710"
5,20260046,20382587,"ENSSTUG00000000711"
1,73337062,73337700,"ENSSTUG00000000712"
4,4635242,4648867,"ENSSTUG00000000713"
6,44717230,44738856,"ENSSTUG00000000714"
6,19868912,19871326,"ENSSTUG00000000715"
1,73491347,73527179,"ENSSTUG00000000716"
4,4636527,4637825,"ENSSTUG00000000717"
1,14411610,14417678,"ENSSTUG00000000718"
4,42042931,42048962,"ENSSTUG00000000719"
1,22477105,22485108,"ENSSTUG00000000720"
1,14430399,14432201,"ENSSTUG00000000721"
6,19871694,19883998,"ENSSTUG00000000722"
6,44812510,44829805,"ENSSTUG00000000723"
1,14435751,14436800,"ENSSTUG00000000724"
1,14448509,14461540,"ENSSTUG00000000725"
4,4651460,4656837,"ENSSTUG00000000726"
1,73545306,73562450,"ENSSTUG00000000727"
6,19888058,19889689,"ENSSTUG00000000728"
1,22495352,22555775,"ENSSTUG00000000729"
1,14464467,14471765,"ENSSTUG00000000730"
1,73575708,73580422,"ENSSTUG00000000731"
3,74092040,74096898,"ENSSTUG00000000732"
10,22162761,22163957,"ENSSTUG00000000733"
1,73708989,73739958,"ENSSTUG00000000734"
6,19906762,19924462,"ENSSTUG00000000735"
1,22680762,22687964,"ENSSTUG00000000736"
1,73814469,73819420,"ENSSTUG00000000737"
5,43097893,43166540,"ENSSTUG00000000738"
6,44879352,44950596,"ENSSTUG00000000739"
1,14489412,14525247,"ENSSTUG00000000740"
12,29684678,29685824,"ENSSTUG00000000741"
3,74096919,74098476,"ENSSTUG00000000742"
1,73964778,73965488,"ENSSTUG00000000743"
5,8830876,8846397,"ENSSTUG00000000744"
11,20193415,20194853,"ENSSTUG00000000745"
1,22820414,22846385,"ENSSTUG00000000746"
3,74099178,74099914,"ENSSTUG00000000747"
1,73966845,74053066,"ENSSTUG00000000748"
3,74102899,74112828,"ENSSTUG00000000749"
12,38404460,38405098,"ENSSTUG00000000750"
3,27164659,27199491,"ENSSTUG00000000751"
1,55397065,55401848,"ENSSTUG00000000752"
1,14535832,14546826,"ENSSTUG00000000753"
5,8864384,8906480,"ENSSTUG00000000754"
1,60568952,60577212,"ENSSTUG00000000755"
1,73972562,73975186,"ENSSTUG00000000756"
1,73978396,73979790,"ENSSTUG00000000757"
1,55401846,55403959,"ENSSTUG00000000758"
1,73981736,73983890,"ENSSTUG00000000759"
3,74124200,74141106,"ENSSTUG00000000760"
4,4659782,4674860,"ENSSTUG00000000761"
1,14549310,14552796,"ENSSTUG00000000762"
5,9151111,9329548,"ENSSTUG00000000763"
1,14572140,14576266,"ENSSTUG00000000764"
1,45317940,45369689,"ENSSTUG00000000765"
1,73984146,73986235,"ENSSTUG00000000766"
1,14596431,14596697,"ENSSTUG00000000767"
5,54982949,55026267,"ENSSTUG00000000768"
1,74064297,74068824,"ENSSTUG00000000769"
1,14601225,14615755,"ENSSTUG00000000770"
1,60579020,60581985,"ENSSTUG00000000771"
5,9388880,9398102,"ENSSTUG00000000772"
1,22846421,22940441,"ENSSTUG00000000773"
1,74087785,74091175,"ENSSTUG00000000774"
3,74149767,74155851,"ENSSTUG00000000775"
12,53159038,53160066,"ENSSTUG00000000776"
1,14616433,14621378,"ENSSTUG00000000777"
1,60582111,60584998,"ENSSTUG00000000778"
5,9395740,9400443,"ENSSTUG00000000779"
1,14774747,14775214,"ENSSTUG00000000780"
1,60585543,60589849,"ENSSTUG00000000781"
5,55040669,55067079,"ENSSTUG00000000782"
1,23025996,23079352,"ENSSTUG00000000783"
12,43365678,43366574,"ENSSTUG00000000784"
1,14775224,14775625,"ENSSTUG00000000785"
5,55040669,55054954,"ENSSTUG00000000786"
1,60590035,60591423,"ENSSTUG00000000787"
1,23096757,23105610,"ENSSTUG00000000788"
5,55125846,55128785,"ENSSTUG00000000789"
1,60891130,61086256,"ENSSTUG00000000790"
5,55130211,55131972,"ENSSTUG00000000791"
5,61794711,61819272,"ENSSTUG00000000792"
6,27859615,27925060,"ENSSTUG00000000793"
1,23125019,23131724,"ENSSTUG00000000794"
1,74094974,74124382,"ENSSTUG00000000795"
1,1446097,1464561,"ENSSTUG00000000796"
1,64675419,64679920,"ENSSTUG00000000797"
1,74125887,74132955,"ENSSTUG00000000798"
5,55155170,55165569,"ENSSTUG00000000799"
6,27928689,27946328,"ENSSTUG00000000800"
1,74133982,74135418,"ENSSTUG00000000801"
5,61821762,61853660,"ENSSTUG00000000802"
4,42050362,42054669,"ENSSTUG00000000803"
6,27954964,27962966,"ENSSTUG00000000804"
1,74136222,74141036,"ENSSTUG00000000805"
5,55165713,55181488,"ENSSTUG00000000806"
1,1480277,1495923,"ENSSTUG00000000807"
6,19911682,19912140,"ENSSTUG00000000808"
1,64679652,64693920,"ENSSTUG00000000809"
4,42074697,42079100,"ENSSTUG00000000810"
5,55185641,55188289,"ENSSTUG00000000811"
4,27350460,27352286,"ENSSTUG00000000812"
6,54043894,54051139,"ENSSTUG00000000813"
1,61091060,61130752,"ENSSTUG00000000814"
6,19932844,19936677,"ENSSTUG00000000815"
5,55195829,55237407,"ENSSTUG00000000816"
1,23134873,23144906,"ENSSTUG00000000817"
5,24729870,24733889,"ENSSTUG00000000818"
1,64694820,64703161,"ENSSTUG00000000819"
1,74139716,74160747,"ENSSTUG00000000820"
6,45175194,45178228,"ENSSTUG00000000821"
1,45376802,45381059,"ENSSTUG00000000822"
7,5492143,5497067,"ENSSTUG00000000823"
1,64703959,64706510,"ENSSTUG00000000824"
4,42078560,42094814,"ENSSTUG00000000825"
6,54089845,54147869,"ENSSTUG00000000826"
3,74162318,74175600,"ENSSTUG00000000827"
4,27382374,27388578,"ENSSTUG00000000828"
1,45388281,45389519,"ENSSTUG00000000829"
1,61114218,61114271,"ENSSTUG00000000830"
7,27575335,27581237,"ENSSTUG00000000831"
1,45392191,45402446,"ENSSTUG00000000832"
1,23145130,23165279,"ENSSTUG00000000833"
3,74184984,74193522,"ENSSTUG00000000834"
6,45180762,45185994,"ENSSTUG00000000835"
5,24738525,24743910,"ENSSTUG00000000836"
4,27416340,27615254,"ENSSTUG00000000837"
1,64712899,64718666,"ENSSTUG00000000838"
1,45418277,45423216,"ENSSTUG00000000839"
1,14815834,14856003,"ENSSTUG00000000840"
3,74188479,74188867,"ENSSTUG00000000841"
5,24755363,24760510,"ENSSTUG00000000842"
1,64722255,64724716,"ENSSTUG00000000843"
3,74195532,74197489,"ENSSTUG00000000844"
4,4694006,4696106,"ENSSTUG00000000845"
5,24777434,24782200,"ENSSTUG00000000846"
1,45423531,45437211,"ENSSTUG00000000847"
5,61879148,61918804,"ENSSTUG00000000848"
6,54153651,54155525,"ENSSTUG00000000849"
3,74206301,74271953,"ENSSTUG00000000850"
6,54156849,54160841,"ENSSTUG00000000851"
5,24787803,24792079,"ENSSTUG00000000852"
5,55251002,55285755,"ENSSTUG00000000853"
4,27517272,27518724,"ENSSTUG00000000854"
1,23166171,23172770,"ENSSTUG00000000855"
6,54167840,54173622,"ENSSTUG00000000856"
3,60897601,60929299,"ENSSTUG00000000857"
3,6323838,6325088,"ENSSTUG00000000858"
3,74279672,74284596,"ENSSTUG00000000859"
1,45453821,45483367,"ENSSTUG00000000860"
4,27676503,27685103,"ENSSTUG00000000861"
3,6333850,6334870,"ENSSTUG00000000862"
6,54174593,54182528,"ENSSTUG00000000863"
13,86113125,86114921,"ENSSTUG00000000864"
4,4703067,4721057,"ENSSTUG00000000865"
3,74284617,74322012,"ENSSTUG00000000866"
6,45220342,45239708,"ENSSTUG00000000867"
3,74580901,74623367,"ENSSTUG00000000868"
3,6375576,6390120,"ENSSTUG00000000869"
3,74327701,74328852,"ENSSTUG00000000870"
1,1498878,1534666,"ENSSTUG00000000871"
6,54196197,54196508,"ENSSTUG00000000872"
8,39223185,39237448,"ENSSTUG00000000873"
6,19936954,19938080,"ENSSTUG00000000874"
6,54206429,54207229,"ENSSTUG00000000875"
3,74356363,74360730,"ENSSTUG00000000876"
3,74581402,74607856,"ENSSTUG00000000877"
1,64725679,64731536,"ENSSTUG00000000878"
1,61164312,61170864,"ENSSTUG00000000879"
4,4724593,4726867,"ENSSTUG00000000880"
3,6391600,6393665,"ENSSTUG00000000881"
1,45497652,45505260,"ENSSTUG00000000882"
3,74389816,74404053,"ENSSTUG00000000883"
3,44538871,44551741,"ENSSTUG00000000884"
1,74247852,74249003,"ENSSTUG00000000885"
4,4839169,4868035,"ENSSTUG00000000886"
3,6392915,6403958,"ENSSTUG00000000887"
1,74254462,74255841,"ENSSTUG00000000888"
5,24802363,24845173,"ENSSTUG00000000889"
3,74397218,74398435,"ENSSTUG00000000890"
6,54222876,54242334,"ENSSTUG00000000891"
4,4958780,4974840,"ENSSTUG00000000892"
4,7596848,7647963,"ENSSTUG00000000893"
8,21997977,22056530,"ENSSTUG00000000894"
1,74323491,74344884,"ENSSTUG00000000895"
2,46239997,46241433,"ENSSTUG00000000896"
6,51179906,51258158,"ENSSTUG00000000897"
2,46330944,46331693,"ENSSTUG00000000898"
3,6411186,6412451,"ENSSTUG00000000899"
4,4980083,4988329,"ENSSTUG00000000900"
1,74345256,74352352,"ENSSTUG00000000901"
2,46369598,46385584,"ENSSTUG00000000902"
3,6414391,6439767,"ENSSTUG00000000903"
1,74349320,74351754,"ENSSTUG00000000904"
3,6442223,6444425,"ENSSTUG00000000905"
1,74366481,74389937,"ENSSTUG00000000906"
4,27722220,27850169,"ENSSTUG00000000907"
3,74647974,74659629,"ENSSTUG00000000908"
6,19939720,19956732,"ENSSTUG00000000909"
1,45509648,45583128,"ENSSTUG00000000910"
3,6444517,6448624,"ENSSTUG00000000911"
4,42095577,42107063,"ENSSTUG00000000912"
1,74401283,74406980,"ENSSTUG00000000913"
4,4996325,5016407,"ENSSTUG00000000914"
1,68734677,68861256,"ENSSTUG00000000915"
3,6469771,6474942,"ENSSTUG00000000916"
3,66391708,66453363,"ENSSTUG00000000917"
5,43166207,43180602,"ENSSTUG00000000918"
4,5017132,5020849,"ENSSTUG00000000919"
3,6509342,6517359,"ENSSTUG00000000920"
10,22170658,22177348,"ENSSTUG00000000921"
5,43208184,43213064,"ENSSTUG00000000922"
5,43234879,43237665,"ENSSTUG00000000923"
4,5022051,5084205,"ENSSTUG00000000924"
1,74414037,74414939,"ENSSTUG00000000925"
5,43238604,43243300,"ENSSTUG00000000926"
1,64731928,64734392,"ENSSTUG00000000927"
3,74407315,74441883,"ENSSTUG00000000928"
12,38434661,38461912,"ENSSTUG00000000929"
14,38015577,38017201,"ENSSTUG00000000930"
2,46392725,46430440,"ENSSTUG00000000931"
1,74414989,74423103,"ENSSTUG00000000932"
4,51387703,51426334,"ENSSTUG00000000933"
4,5116307,5168767,"ENSSTUG00000000934"
5,43243356,43244639,"ENSSTUG00000000935"
5,9409727,9485807,"ENSSTUG00000000936"
1,69043511,69045145,"ENSSTUG00000000937"
12,75555860,75563804,"ENSSTUG00000000938"
3,74659949,74676477,"ENSSTUG00000000939"
1,69045370,69048214,"ENSSTUG00000000940"
1,23180344,23192916,"ENSSTUG00000000941"
3,74676808,74684618,"ENSSTUG00000000942"
1,69066209,69083691,"ENSSTUG00000000943"
3,6710815,6769426,"ENSSTUG00000000944"
3,74689268,74699673,"ENSSTUG00000000945"
1,69094409,69118397,"ENSSTUG00000000946"
12,13168029,13170854,"ENSSTUG00000000947"
6,51181901,51182440,"ENSSTUG00000000948"
12,29690767,29714635,"ENSSTUG00000000949"
5,55349367,55381817,"ENSSTUG00000000950"
6,51196188,51196571,"ENSSTUG00000000951"
1,74428339,74431674,"ENSSTUG00000000952"
6,51204096,51204721,"ENSSTUG00000000953"
1,23203526,23214438,"ENSSTUG00000000954"
6,51220330,51221054,"ENSSTUG00000000955"
6,51226516,51235425,"ENSSTUG00000000956"
12,53219299,53221120,"ENSSTUG00000000957"
1,1546160,1547742,"ENSSTUG00000000958"
6,45245695,45249002,"ENSSTUG00000000959"
4,31789,40272,"ENSSTUG00000000960"
1,23239451,23262568,"ENSSTUG00000000961"
6,51237283,51237908,"ENSSTUG00000000962"
1,1662894,1681908,"ENSSTUG00000000963"
5,43254092,43266040,"ENSSTUG00000000964"
6,51248424,51260042,"ENSSTUG00000000965"
11,12246436,12250618,"ENSSTUG00000000966"
8,49504778,49509664,"ENSSTUG00000000967"
6,45248259,45249572,"ENSSTUG00000000968"
1,1772387,1773046,"ENSSTUG00000000969"
6,51266975,51282662,"ENSSTUG00000000970"
1,2217394,2234660,"ENSSTUG00000000971"
5,24844525,24847410,"ENSSTUG00000000972"
10,8716675,8721679,"ENSSTUG00000000973"
6,27996804,28013450,"ENSSTUG00000000974"
4,40293,59738,"ENSSTUG00000000975"
12,43415247,43416634,"ENSSTUG00000000976"
1,23271619,23273907,"ENSSTUG00000000977"
1,69496079,69536150,"ENSSTUG00000000978"
5,24850031,24852089,"ENSSTUG00000000979"
1,2259760,2267602,"ENSSTUG00000000980"
12,29721639,29797087,"ENSSTUG00000000981"
1,74437354,74474230,"ENSSTUG00000000982"
5,24889404,24891089,"ENSSTUG00000000983"
1,23280969,23297424,"ENSSTUG00000000984"
3,11046339,11048984,"ENSSTUG00000000985"
1,69535662,69624989,"ENSSTUG00000000986"
6,51284245,51293737,"ENSSTUG00000000987"
5,55391941,55411401,"ENSSTUG00000000988"
3,34414669,34562548,"ENSSTUG00000000989"
5,24953341,24972975,"ENSSTUG00000000990"
11,12246955,12247084,"ENSSTUG00000000991"
4,5187212,5269943,"ENSSTUG00000000992"
11,12248646,12248715,"ENSSTUG00000000993"
1,23302797,23305271,"ENSSTUG00000000994"
1,23327486,23329911,"ENSSTUG00000000995"
1,23332305,23333417,"ENSSTUG00000000996"
1,23359136,23366325,"ENSSTUG00000000997"
5,24979029,24982107,"ENSSTUG00000000998"
6,54269711,54275961,"ENSSTUG00000000999"
1,45559000,45565195,"ENSSTUG00000001000"
1,23366017,23371821,"ENSSTUG00000001001"
1,45635107,45637570,"ENSSTUG00000001002"
13,17329669,17332290,"ENSSTUG00000001003"
1,2329756,2332358,"ENSSTUG00000001004"
1,74475224,74487004,"ENSSTUG00000001005"
12,29804210,29808116,"ENSSTUG00000001006"
6,45258770,45300096,"ENSSTUG00000001007"
4,60548,186280,"ENSSTUG00000001008"
1,23396175,23409390,"ENSSTUG00000001009"
13,17332671,17335918,"ENSSTUG00000001010"
5,24995181,24996662,"ENSSTUG00000001011"
3,11053853,11055893,"ENSSTUG00000001012"
5,25010257,25022049,"ENSSTUG00000001013"
5,61939838,61961602,"ENSSTUG00000001014"
1,2357729,2367474,"ENSSTUG00000001015"
4,51435307,51443596,"ENSSTUG00000001016"
6,54284291,54286726,"ENSSTUG00000001017"
2,46476002,46482487,"ENSSTUG00000001018"
7,32946884,32947879,"ENSSTUG00000001019"
5,61974499,61976871,"ENSSTUG00000001020"
1,23426816,23428701,"ENSSTUG00000001021"
2,46489477,46493300,"ENSSTUG00000001022"
1,2386024,2394758,"ENSSTUG00000001023"
3,11056485,11070584,"ENSSTUG00000001024"
1,69628420,69635359,"ENSSTUG00000001025"
1,45687653,45707171,"ENSSTUG00000001026"
5,61989961,62006823,"ENSSTUG00000001027"
1,23531757,23537613,"ENSSTUG00000001028"
1,2395946,2427534,"ENSSTUG00000001029"
1,23601742,23603242,"ENSSTUG00000001030"
6,54360272,54364353,"ENSSTUG00000001031"
1,74493536,74498653,"ENSSTUG00000001032"
2,46496330,46520732,"ENSSTUG00000001033"
1,23615082,23625407,"ENSSTUG00000001034"
4,51468666,51566240,"ENSSTUG00000001035"
13,31577037,31578375,"ENSSTUG00000001036"
5,62017950,62036804,"ENSSTUG00000001037"
1,74499960,74502827,"ENSSTUG00000001038"
4,51702004,51703092,"ENSSTUG00000001039"
1,23663391,23673415,"ENSSTUG00000001040"
4,51708228,51710112,"ENSSTUG00000001041"
4,7746027,7791093,"ENSSTUG00000001042"
4,61863,61982,"ENSSTUG00000001043"
5,62076451,62130834,"ENSSTUG00000001044"
1,74505525,74511875,"ENSSTUG00000001045"
1,69636125,69649864,"ENSSTUG00000001046"
3,44552089,44565075,"ENSSTUG00000001047"
1,2635746,2654548,"ENSSTUG00000001048"
4,193838,247576,"ENSSTUG00000001049"
3,66463082,66468592,"ENSSTUG00000001050"
1,45745667,45747181,"ENSSTUG00000001051"
5,25065768,25202890,"ENSSTUG00000001052"
4,51729704,51733559,"ENSSTUG00000001053"
6,54376558,54384409,"ENSSTUG00000001054"
5,62154914,62168084,"ENSSTUG00000001055"
1,45769822,45778661,"ENSSTUG00000001056"
2,46504478,46506649,"ENSSTUG00000001057"
3,66471761,66472474,"ENSSTUG00000001058"
1,2720706,2722574,"ENSSTUG00000001059"
2,46533257,46537595,"ENSSTUG00000001060"
1,45818880,45821050,"ENSSTUG00000001061"
3,44569961,44586803,"ENSSTUG00000001062"
3,66473443,66483102,"ENSSTUG00000001063"
13,57599493,57600881,"ENSSTUG00000001064"
4,255740,286445,"ENSSTUG00000001065"
3,11119675,11120448,"ENSSTUG00000001066"
2,46545379,46547333,"ENSSTUG00000001067"
13,50227682,50237301,"ENSSTUG00000001068"
1,23673511,23679021,"ENSSTUG00000001069"
2,46560164,46568898,"ENSSTUG00000001070"
4,5236208,5453238,"ENSSTUG00000001071"
6,51301146,51304760,"ENSSTUG00000001072"
3,44593488,44593760,"ENSSTUG00000001073"
6,54378176,54378236,"ENSSTUG00000001074"
3,44594921,44595161,"ENSSTUG00000001075"
1,69652372,69663714,"ENSSTUG00000001076"
3,44597101,44604359,"ENSSTUG00000001077"
1,23682994,23688395,"ENSSTUG00000001078"
7,5501971,5507129,"ENSSTUG00000001079"
9,17147971,17205065,"ENSSTUG00000001080"
1,74513195,74537157,"ENSSTUG00000001081"
2,46571494,46627954,"ENSSTUG00000001082"
3,11121127,11225631,"ENSSTUG00000001083"
3,44774753,44776836,"ENSSTUG00000001084"
3,44839573,44845845,"ENSSTUG00000001085"
6,54386473,54442574,"ENSSTUG00000001086"
4,42132314,42144304,"ENSSTUG00000001087"
8,39242993,39272919,"ENSSTUG00000001088"
3,44856461,44857309,"ENSSTUG00000001089"
1,45824961,45882676,"ENSSTUG00000001090"
5,62205801,62218703,"ENSSTUG00000001091"
9,44504553,44657641,"ENSSTUG00000001092"
3,44892230,44893725,"ENSSTUG00000001093"
7,37300527,37316926,"ENSSTUG00000001094"
1,64754093,64814923,"ENSSTUG00000001095"
9,44671497,44672268,"ENSSTUG00000001096"
9,44686820,44734040,"ENSSTUG00000001097"
8,22026929,22108237,"ENSSTUG00000001098"
2,58947364,58971332,"ENSSTUG00000001099"
1,2960467,2991569,"ENSSTUG00000001100"
4,51738240,51741258,"ENSSTUG00000001101"
2,58967212,59010922,"ENSSTUG00000001102"
4,51744999,51747510,"ENSSTUG00000001103"
1,23689265,23693841,"ENSSTUG00000001104"
1,23708367,23709494,"ENSSTUG00000001105"
9,44751485,44761898,"ENSSTUG00000001106"
8,3159612,3192095,"ENSSTUG00000001107"
2,59013789,59030128,"ENSSTUG00000001108"
5,43284113,43340226,"ENSSTUG00000001109"
8,22051628,22053535,"ENSSTUG00000001110"
4,27909178,27919963,"ENSSTUG00000001111"
4,51756577,51796653,"ENSSTUG00000001112"
2,46607115,46611715,"ENSSTUG00000001113"
8,22055101,22058745,"ENSSTUG00000001114"
3,66483998,66484934,"ENSSTUG00000001115"
4,28441872,28462713,"ENSSTUG00000001116"
10,26627377,26633714,"ENSSTUG00000001117"
7,37320450,37322663,"ENSSTUG00000001118"
6,45262013,45266748,"ENSSTUG00000001119"
5,25132957,25138235,"ENSSTUG00000001120"
4,28462734,28464035,"ENSSTUG00000001121"
3,66485749,66488759,"ENSSTUG00000001122"
11,20238184,20249179,"ENSSTUG00000001123"
7,58798189,58812995,"ENSSTUG00000001124"
2,46636084,46641267,"ENSSTUG00000001125"
10,26653008,26656465,"ENSSTUG00000001126"
3,66490003,66493128,"ENSSTUG00000001127"
6,45304239,45309542,"ENSSTUG00000001128"
5,62231826,62246333,"ENSSTUG00000001129"
3,44929169,44989942,"ENSSTUG00000001130"
11,20251308,20261191,"ENSSTUG00000001131"
5,25203291,25209777,"ENSSTUG00000001132"
10,22180095,22185738,"ENSSTUG00000001133"
3,11247069,11248260,"ENSSTUG00000001134"
6,45318264,45329370,"ENSSTUG00000001135"
10,22210108,22233459,"ENSSTUG00000001136"
2,59032109,59046008,"ENSSTUG00000001137"
10,26673756,26680350,"ENSSTUG00000001138"
10,22255156,22255895,"ENSSTUG00000001139"
5,62258722,62280213,"ENSSTUG00000001140"
4,317902,334237,"ENSSTUG00000001141"
2,59046368,59049254,"ENSSTUG00000001142"
3,11251912,11258253,"ENSSTUG00000001143"
10,22256217,22257854,"ENSSTUG00000001144"
