"Chrom","Start","End","EnsID"
2,20527786,20532575,"ENSSSAG00000008594"
9,119448336,119452531,"ENSSSAG00000098237"
9,118964541,118984081,"ENSSSAG00000048067"
7,24282260,24286962,"ENSSSAG00000008419"
7,48088705,48091760,"ENSSSAG00000064417"
15,79570048,79581213,"ENSSSAG00000080168"
4,72682645,73009696,"ENSSSAG00000085412"
16,16988315,17018728,"ENSSSAG00000095755"
10,85283767,85319266,"ENSSSAG00000047702"
2,29074096,29074791,"ENSSSAG00000097836"
24,34512152,34583112,"ENSSSAG00000089581"
13,81821431,81838377,"ENSSSAG00000104762"
14,81892870,81900061,"ENSSSAG00000095221"
15,79580584,79693485,"ENSSSAG00000080170"
24,34596636,34643359,"ENSSSAG00000117500"
2,21202253,21209168,"ENSSSAG00000119865"
2,22220615,22224168,"ENSSSAG00000105430"
24,34608027,34608493,"ENSSSAG00000085177"
13,28461638,28465824,"ENSSSAG00000073721"
2,20269664,20271228,"ENSSSAG00000118759"
2,20327374,20328433,"ENSSSAG00000117872"
2,20775695,20778015,"ENSSSAG00000118787"
14,81916707,81927415,"ENSSSAG00000084370"
2,21195405,21196958,"ENSSSAG00000116727"
24,34676362,34685641,"ENSSSAG00000074776"
2,22678686,22680431,"ENSSSAG00000116844"
2,22680447,22682641,"ENSSSAG00000103358"
11,86759833,86885564,"ENSSSAG00000038613"
2,22682684,22685890,"ENSSSAG00000103510"
13,81821007,81875049,"ENSSSAG00000039344"
2,22710448,22715797,"ENSSSAG00000092862"
13,45586846,45748200,"ENSSSAG00000064030"
14,81953900,81984981,"ENSSSAG00000009703"
7,24291303,24298628,"ENSSSAG00000008429"
1,27786707,27855728,"ENSSSAG00000002756"
2,22720232,22723899,"ENSSSAG00000114525"
15,79588339,79650905,"ENSSSAG00000080237"
2,23552962,23554180,"ENSSSAG00000111547"
2,23999684,24004469,"ENSSSAG00000086569"
2,24038671,24039362,"ENSSSAG00000108266"
13,45760064,45778083,"ENSSSAG00000064022"
2,24071423,24074952,"ENSSSAG00000097791"
2,25193722,25199587,"ENSSSAG00000104341"
2,25210656,25215301,"ENSSSAG00000121842"
5,37199758,37236217,"ENSSSAG00000079027"
2,25912063,25918071,"ENSSSAG00000113277"
2,25912073,25919947,"ENSSSAG00000094102"
13,45790063,45792739,"ENSSSAG00000064013"
2,26167782,26170766,"ENSSSAG00000086995"
2,26173613,26182373,"ENSSSAG00000092902"
13,45800686,45805127,"ENSSSAG00000064002"
2,26183546,26184602,"ENSSSAG00000091192"
2,26194796,26198525,"ENSSSAG00000115767"
2,26197158,26201855,"ENSSSAG00000114273"
2,26435780,26446805,"ENSSSAG00000114963"
2,26463885,26482161,"ENSSSAG00000113412"
2,26834558,26855699,"ENSSSAG00000090471"
7,48134778,48161947,"ENSSSAG00000096353"
2,27067052,27074940,"ENSSSAG00000116374"
2,27124969,27127772,"ENSSSAG00000096643"
2,27602576,27607125,"ENSSSAG00000112037"
2,29080628,29083277,"ENSSSAG00000092848"
2,29100173,29100852,"ENSSSAG00000081820"
2,20103298,20108310,"ENSSSAG00000104490"
7,24309000,24347421,"ENSSSAG00000042367"
2,22665658,22675424,"ENSSSAG00000088813"
2,22680447,22685859,"ENSSSAG00000102813"
2,22700226,22710912,"ENSSSAG00000086149"
13,45830636,45844490,"ENSSSAG00000063998"
2,23709230,23720714,"ENSSSAG00000105495"
2,24925415,24946812,"ENSSSAG00000119190"
7,15090174,15126448,"ENSSSAG00000003352"
2,24930453,24932916,"ENSSSAG00000093171"
3,67729937,67777708,"ENSSSAG00000110909"
2,25525157,25555355,"ENSSSAG00000094700"
9,110886733,110896809,"ENSSSAG00000004537"
2,26068128,26075777,"ENSSSAG00000115477"
2,26556336,26564156,"ENSSSAG00000118454"
16,17012520,17022024,"ENSSSAG00000091145"
2,26849957,26854485,"ENSSSAG00000121886"
7,67073741,67175513,"ENSSSAG00000101593"
25,15095842,15097467,"ENSSSAG00000062722"
2,20437390,20440961,"ENSSSAG00000102474"
2,21274028,21276316,"ENSSSAG00000100693"
2,26555369,26564563,"ENSSSAG00000104194"
16,17043032,17043792,"ENSSSAG00000077764"
2,23709230,23720714,"ENSSSAG00000116380"
13,45874683,46293619,"ENSSSAG00000063975"
13,81888036,81889373,"ENSSSAG00000040407"
2,25525157,25555355,"ENSSSAG00000102712"
7,67082775,67086190,"ENSSSAG00000059312"
2,26556336,26564156,"ENSSSAG00000107184"
2,22118564,22118878,"ENSSSAG00000093152"
2,22110496,22110794,"ENSSSAG00000042448"
2,22113387,22113705,"ENSSSAG00000093025"
2,22112480,22112780,"ENSSSAG00000042451"
2,21576898,21576950,"ENSSSAG00000121604"
2,24932814,24932883,"ENSSSAG00000092845"
5,63660626,63874991,"ENSSSAG00000119397"
2,24152076,24173190,"ENSSSAG00000010086"
7,67148561,67150108,"ENSSSAG00000092373"
7,15128375,15161530,"ENSSSAG00000003437"
9,75422782,75429211,"ENSSSAG00000005443"
1,27856123,27858126,"ENSSSAG00000002995"
16,17046506,17113747,"ENSSSAG00000077796"
11,65004033,65006124,"ENSSSAG00000107205"
28,32513811,32570280,"ENSSSAG00000120988"
7,63121318,63209486,"ENSSSAG00000117541"
13,46496862,46615420,"ENSSSAG00000089573"
13,88873212,89135794,"ENSSSAG00000072980"
11,65006474,65007729,"ENSSSAG00000061390"
9,70480661,70615409,"ENSSSAG00000055816"
13,23466113,23473182,"ENSSSAG00000121239"
13,110383085,110455230,"ENSSSAG00000071198"
1,27858300,27860742,"ENSSSAG00000003002"
7,48107106,48125228,"ENSSSAG00000069201"
13,23498871,23518858,"ENSSSAG00000020439"
7,15169826,15190851,"ENSSSAG00000003456"
1,24444404,24453640,"ENSSSAG00000005091"
2,24298286,24302058,"ENSSSAG00000010281"
11,65011704,65030782,"ENSSSAG00000061468"
13,46721921,46734369,"ENSSSAG00000109136"
1,24674104,24709761,"ENSSSAG00000098196"
13,46751320,46752265,"ENSSSAG00000063953"
23,7987895,8001003,"ENSSSAG00000079187"
7,15185168,15188888,"ENSSSAG00000003463"
14,81957031,82014870,"ENSSSAG00000048246"
21,33742593,33750807,"ENSSSAG00000055546"
24,36216757,36220912,"ENSSSAG00000071271"
1,154626722,154643115,"ENSSSAG00000000265"
2,23140561,23153303,"ENSSSAG00000057280"
23,7999656,8003910,"ENSSSAG00000079192"
10,31419046,31460900,"ENSSSAG00000065921"
11,65011704,65027055,"ENSSSAG00000109975"
13,44154545,44237150,"ENSSSAG00000109064"
2,28852955,28861847,"ENSSSAG00000091675"
11,70342624,70346563,"ENSSSAG00000052013"
6,76228463,76238646,"ENSSSAG00000099473"
23,8010618,8015547,"ENSSSAG00000079193"
21,33890179,33902738,"ENSSSAG00000113161"
14,89998008,90058974,"ENSSSAG00000052371"
2,21784281,21788884,"ENSSSAG00000007617"
11,70334357,70345593,"ENSSSAG00000052021"
21,33841899,33847559,"ENSSSAG00000060714"
10,31569989,31574892,"ENSSSAG00000103754"
6,76256897,76265017,"ENSSSAG00000041029"
11,70347052,70352298,"ENSSSAG00000052029"
1,139003405,139038765,"ENSSSAG00000069012"
14,90039714,90083391,"ENSSSAG00000104073"
22,61232792,61283813,"ENSSSAG00000067084"
24,36218582,36305861,"ENSSSAG00000071289"
6,76437864,76837765,"ENSSSAG00000041112"
2,24746624,24757272,"ENSSSAG00000082950"
1,139004928,139005914,"ENSSSAG00000086492"
19,67118986,67286659,"ENSSSAG00000050829"
1,134218072,134219980,"ENSSSAG00000006553"
9,128525411,128576412,"ENSSSAG00000084837"
3,57179267,57185356,"ENSSSAG00000085080"
10,31572791,31609584,"ENSSSAG00000119497"
1,138791229,138793355,"ENSSSAG00000091942"
14,100888608,100903710,"ENSSSAG00000115063"
2,26047747,26067012,"ENSSSAG00000039614"
15,94480749,94520292,"ENSSSAG00000118522"
20,73597989,73600036,"ENSSSAG00000097433"
1,138664420,138674982,"ENSSSAG00000068811"
3,52816270,52830077,"ENSSSAG00000008464"
14,100892955,100895955,"ENSSSAG00000111569"
21,33863926,33872405,"ENSSSAG00000099875"
19,67294655,67312616,"ENSSSAG00000094706"
13,19437071,19553393,"ENSSSAG00000048562"
25,19293905,19299905,"ENSSSAG00000046434"
14,100917373,100918792,"ENSSSAG00000091050"
2,29102386,29123321,"ENSSSAG00000052226"
21,33123848,33177727,"ENSSSAG00000054052"
19,67324555,67346325,"ENSSSAG00000052772"
1,135266994,135270919,"ENSSSAG00000000514"
25,13139639,13144841,"ENSSSAG00000079059"
21,33187207,33279543,"ENSSSAG00000114619"
14,86333573,86338935,"ENSSSAG00000041346"
1,28081001,28100355,"ENSSSAG00000107410"
14,90353285,90354402,"ENSSSAG00000093961"
2,29327595,29349579,"ENSSSAG00000050902"
13,19512340,19516841,"ENSSSAG00000116099"
23,8022194,8049928,"ENSSSAG00000079214"
14,100919909,100946567,"ENSSSAG00000093074"
14,81353898,81355910,"ENSSSAG00000108541"
14,81610413,81614587,"ENSSSAG00000093922"
1,24234146,24259315,"ENSSSAG00000003815"
14,81654562,81667456,"ENSSSAG00000106148"
14,82060115,82062084,"ENSSSAG00000113706"
14,83239522,83270281,"ENSSSAG00000117228"
20,73638466,73642695,"ENSSSAG00000092694"
14,83274516,83277740,"ENSSSAG00000097221"
14,83308118,83310882,"ENSSSAG00000117555"
14,83338395,83339580,"ENSSSAG00000083065"
14,83550109,83550944,"ENSSSAG00000087994"
14,83573301,83575652,"ENSSSAG00000086384"
1,25757062,25763189,"ENSSSAG00000005202"
14,83657953,83661212,"ENSSSAG00000117366"
21,33267970,33315735,"ENSSSAG00000112081"
14,83700440,83701802,"ENSSSAG00000105267"
14,83706714,83707804,"ENSSSAG00000116815"
14,83712013,83714366,"ENSSSAG00000100991"
14,83717165,83718018,"ENSSSAG00000090721"
14,83718737,83726472,"ENSSSAG00000087258"
14,84957683,84975361,"ENSSSAG00000104020"
14,84976710,84978185,"ENSSSAG00000118460"
14,84985131,85020546,"ENSSSAG00000093149"
1,21371589,21676583,"ENSSSAG00000072642"
21,31660990,31680113,"ENSSSAG00000066126"
20,73643041,73734502,"ENSSSAG00000090701"
14,85017263,85019025,"ENSSSAG00000109947"
14,85172545,85183918,"ENSSSAG00000106524"
7,55913012,55925277,"ENSSSAG00000051824"
25,13149017,13196979,"ENSSSAG00000079099"
14,85175998,85183957,"ENSSSAG00000088542"
3,52835276,52845530,"ENSSSAG00000008475"
14,85720727,85721510,"ENSSSAG00000096843"
14,85775086,85782402,"ENSSSAG00000109437"
7,30028449,30037159,"ENSSSAG00000064040"
18,12049187,12049635,"ENSSSAG00000042405"
14,85786510,85792000,"ENSSSAG00000090229"
7,48132708,48140159,"ENSSSAG00000116958"
21,31663720,31678960,"ENSSSAG00000104581"
14,86195519,86197261,"ENSSSAG00000110612"
14,86303339,86304473,"ENSSSAG00000095038"
14,86341329,86342422,"ENSSSAG00000082378"
14,86348172,86348684,"ENSSSAG00000104468"
14,86603484,86606073,"ENSSSAG00000119451"
14,86603525,86605932,"ENSSSAG00000109338"
21,34510810,34518390,"ENSSSAG00000106103"
14,86691808,86695570,"ENSSSAG00000093755"
14,86807504,86808807,"ENSSSAG00000117449"
14,86809196,86815395,"ENSSSAG00000113029"
14,86817771,86821122,"ENSSSAG00000118487"
14,86822254,86825855,"ENSSSAG00000088943"
14,86926609,86929813,"ENSSSAG00000107974"
3,52845140,52864144,"ENSSSAG00000008498"
14,87214552,87215488,"ENSSSAG00000098422"
18,12167419,12201495,"ENSSSAG00000042416"
10,31644552,31674258,"ENSSSAG00000066355"
14,87241334,87242801,"ENSSSAG00000082348"
14,87625477,87629845,"ENSSSAG00000083908"
21,34535501,34631243,"ENSSSAG00000059162"
14,87785153,87786394,"ENSSSAG00000090661"
7,47131710,47360026,"ENSSSAG00000092375"
14,88382411,88397599,"ENSSSAG00000108328"
14,89912356,89915512,"ENSSSAG00000120766"
14,89912393,89913670,"ENSSSAG00000118035"
5,52233547,52247887,"ENSSSAG00000040435"
14,90201698,90203445,"ENSSSAG00000120027"
14,90457532,90458954,"ENSSSAG00000106867"
14,90475322,90476070,"ENSSSAG00000082154"
14,90553300,90554540,"ENSSSAG00000106710"
2,33968281,33993899,"ENSSSAG00000043479"
18,12288335,12335084,"ENSSSAG00000115091"
14,90576114,90577704,"ENSSSAG00000090288"
14,90594258,90596891,"ENSSSAG00000085496"
14,82060003,82072335,"ENSSSAG00000092244"
18,12294230,12299416,"ENSSSAG00000042420"
4,33891671,33909724,"ENSSSAG00000053857"
5,52247399,52274017,"ENSSSAG00000040491"
15,94479352,94489383,"ENSSSAG00000085977"
14,83173346,83187770,"ENSSSAG00000113386"
14,83238883,83277885,"ENSSSAG00000106201"
15,93070550,93103841,"ENSSSAG00000065769"
14,83642904,83668800,"ENSSSAG00000119582"
18,12305939,12348310,"ENSSSAG00000042694"
5,37202591,37211451,"ENSSSAG00000116602"
14,83650881,83663983,"ENSSSAG00000120833"
14,83673932,83690946,"ENSSSAG00000083193"
14,83681267,83695814,"ENSSSAG00000105996"
5,37214960,37261653,"ENSSSAG00000079061"
14,83736777,83746913,"ENSSSAG00000092917"
7,47172672,47174017,"ENSSSAG00000120466"
7,24377754,24509857,"ENSSSAG00000010271"
14,84972793,84986291,"ENSSSAG00000083124"
2,33970061,33972240,"ENSSSAG00000119516"
1,135272539,135302659,"ENSSSAG00000047210"
4,33909103,33954942,"ENSSSAG00000053874"
5,52275907,52286092,"ENSSSAG00000040620"
7,47375198,47381492,"ENSSSAG00000049921"
14,85787422,85802475,"ENSSSAG00000099012"
13,17581247,17601127,"ENSSSAG00000008774"
15,93105029,93113161,"ENSSSAG00000065777"
14,86355015,86361774,"ENSSSAG00000102658"
4,60017826,60050003,"ENSSSAG00000062994"
14,86365269,86367833,"ENSSSAG00000089529"
4,33978646,33979298,"ENSSSAG00000053883"
2,39092174,39130731,"ENSSSAG00000073484"
7,57500442,57565832,"ENSSSAG00000108545"
14,86800757,86806632,"ENSSSAG00000104627"
10,31661208,31667149,"ENSSSAG00000066362"
5,52289883,52294431,"ENSSSAG00000040658"
7,57511932,57514110,"ENSSSAG00000041226"
15,93123451,93127215,"ENSSSAG00000065782"
14,86816147,86825661,"ENSSSAG00000112878"
4,33980009,34003783,"ENSSSAG00000053897"
14,88161450,88231480,"ENSSSAG00000117291"
1,135300641,135324532,"ENSSSAG00000000558"
14,88435088,88462759,"ENSSSAG00000106341"
7,55607296,55613203,"ENSSSAG00000110463"
10,31673980,31677858,"ENSSSAG00000096223"
14,89915791,89921142,"ENSSSAG00000112920"
14,89918590,89920626,"ENSSSAG00000108088"
14,90437226,90448951,"ENSSSAG00000099575"
15,93131689,93133817,"ENSSSAG00000116370"
10,31682850,31686302,"ENSSSAG00000066380"
20,67670314,67708361,"ENSSSAG00000077681"
7,56556066,56567700,"ENSSSAG00000006693"
14,90449746,90453095,"ENSSSAG00000096479"
14,90466816,90468832,"ENSSSAG00000089336"
15,93158587,93162011,"ENSSSAG00000065795"
14,90573571,90594511,"ENSSSAG00000113273"
22,47759004,47820230,"ENSSSAG00000116757"
14,90596530,90610523,"ENSSSAG00000117708"
5,52294552,52309836,"ENSSSAG00000040735"
5,79014497,79046295,"ENSSSAG00000086628"
22,47800310,47816556,"ENSSSAG00000006876"
1,138480185,138616703,"ENSSSAG00000068653"
15,93174214,93177372,"ENSSSAG00000065800"
10,31688822,31717360,"ENSSSAG00000066391"
9,123467139,123510967,"ENSSSAG00000074647"
29,10630138,10679696,"ENSSSAG00000099495"
14,90610650,90618654,"ENSSSAG00000088348"
7,56585859,56594917,"ENSSSAG00000051606"
14,90621845,90623295,"ENSSSAG00000120749"
1,29180572,29184820,"ENSSSAG00000006694"
3,52885142,52974585,"ENSSSAG00000009307"
10,31731553,31742459,"ENSSSAG00000103797"
14,85374348,85374407,"ENSSSAG00000109316"
9,123535038,123571016,"ENSSSAG00000038172"
14,84171944,84172004,"ENSSSAG00000082401"
14,85374036,85374100,"ENSSSAG00000118732"
14,82305209,82330392,"ENSSSAG00000049015"
15,93186834,93190386,"ENSSSAG00000065802"
5,79049634,79050911,"ENSSSAG00000047164"
10,31730417,31734824,"ENSSSAG00000066401"
1,23189967,23197284,"ENSSSAG00000121492"
17,61053022,61064931,"ENSSSAG00000078529"
1,23192835,23201870,"ENSSSAG00000003298"
15,93283332,93368924,"ENSSSAG00000085457"
5,35142632,35149549,"ENSSSAG00000054232"
22,61323198,61331121,"ENSSSAG00000109067"
19,67340045,67343768,"ENSSSAG00000108170"
5,35158438,35168986,"ENSSSAG00000083035"
19,67346429,67350070,"ENSSSAG00000113496"
5,79054518,79056253,"ENSSSAG00000096337"
9,123510960,123530571,"ENSSSAG00000074663"
7,56566328,56570419,"ENSSSAG00000006708"
5,60414567,60415280,"ENSSSAG00000029663"
5,34948347,34963813,"ENSSSAG00000077625"
19,67515868,67695776,"ENSSSAG00000054208"
5,52860989,52867813,"ENSSSAG00000115749"
5,52927865,52957080,"ENSSSAG00000100320"
5,34972485,34976568,"ENSSSAG00000077664"
5,79069860,79150205,"ENSSSAG00000114028"
1,23201866,23206442,"ENSSSAG00000116342"
17,15007239,15060410,"ENSSSAG00000102032"
13,19562754,19597758,"ENSSSAG00000095719"
5,53054475,53056389,"ENSSSAG00000088083"
5,34974138,34985478,"ENSSSAG00000106464"
5,54198770,54213095,"ENSSSAG00000121640"
5,54437609,54465479,"ENSSSAG00000101887"
11,76049991,76126442,"ENSSSAG00000079527"
5,54891162,54905006,"ENSSSAG00000087754"
5,54905007,54909899,"ENSSSAG00000112558"
5,54905513,54909899,"ENSSSAG00000118622"
5,54973743,54979695,"ENSSSAG00000083808"
7,47383329,47420985,"ENSSSAG00000050368"
10,31734267,31765195,"ENSSSAG00000066427"
5,37976302,37983457,"ENSSSAG00000002084"
17,15059476,15061822,"ENSSSAG00000055530"
5,54974074,54976484,"ENSSSAG00000096718"
15,93365425,93460883,"ENSSSAG00000077425"
12,51932457,51949430,"ENSSSAG00000041763"
28,37915822,38156695,"ENSSSAG00000089554"
5,54976573,54979479,"ENSSSAG00000087204"
5,55103350,55109053,"ENSSSAG00000092415"
5,55171360,55173372,"ENSSSAG00000110438"
1,24190444,24191634,"ENSSSAG00000003806"
5,55665208,55667903,"ENSSSAG00000113779"
5,55684405,55695090,"ENSSSAG00000107676"
22,27893536,27897301,"ENSSSAG00000080338"
5,37989224,37994537,"ENSSSAG00000104155"
17,16233495,16240270,"ENSSSAG00000121218"
13,10368964,10618829,"ENSSSAG00000091193"
5,55964129,55975498,"ENSSSAG00000117143"
5,56229152,56232119,"ENSSSAG00000103394"
5,56252034,56257490,"ENSSSAG00000091982"
17,13531616,13604999,"ENSSSAG00000063636"
5,56511174,56513143,"ENSSSAG00000094152"
5,56722582,56726425,"ENSSSAG00000083085"
5,57209886,57221854,"ENSSSAG00000111029"
22,27910264,27939840,"ENSSSAG00000097483"
5,57514385,57516571,"ENSSSAG00000112503"
5,59271749,59284756,"ENSSSAG00000098216"
5,59407774,59412927,"ENSSSAG00000106660"
5,25136530,25145818,"ENSSSAG00000002337"
7,66236143,66319559,"ENSSSAG00000121646"
1,24194237,24196444,"ENSSSAG00000117447"
24,36314359,36320543,"ENSSSAG00000071380"
7,66299741,66305280,"ENSSSAG00000103928"
7,56570562,56573675,"ENSSSAG00000006675"
22,61405243,61477316,"ENSSSAG00000105431"
5,51863506,51865565,"ENSSSAG00000109278"
2,54419130,54429313,"ENSSSAG00000046122"
5,54483359,54496468,"ENSSSAG00000118821"
24,30343431,30358773,"ENSSSAG00000089064"
5,55560885,55564415,"ENSSSAG00000096668"
1,23207834,23222686,"ENSSSAG00000003347"
5,59272541,59277024,"ENSSSAG00000092117"
5,59665392,59693660,"ENSSSAG00000098634"
5,60120324,60132628,"ENSSSAG00000087095"
5,60210005,60230769,"ENSSSAG00000101191"
5,52488429,52488484,"ENSSSAG00000110160"
5,52745680,52745833,"ENSSSAG00000070306"
5,58514494,58514554,"ENSSSAG00000103155"
9,123511790,123517847,"ENSSSAG00000107282"
5,59271678,59271739,"ENSSSAG00000088100"
9,19868321,19873101,"ENSSSAG00000042032"
5,57610828,57646443,"ENSSSAG00000110907"
9,123528409,123545690,"ENSSSAG00000074739"
15,92852686,92867553,"ENSSSAG00000065643"
19,67546380,67553617,"ENSSSAG00000119655"
9,123574890,123581023,"ENSSSAG00000120732"
2,54436823,54447406,"ENSSSAG00000116514"
10,31742102,31743478,"ENSSSAG00000066415"
22,61496978,61500264,"ENSSSAG00000067206"
9,20019919,20030533,"ENSSSAG00000042143"
22,61508306,61531095,"ENSSSAG00000067209"
2,54447232,54473108,"ENSSSAG00000054152"
19,67752975,67878486,"ENSSSAG00000054894"
5,38003858,38006139,"ENSSSAG00000108730"
5,58934509,58936594,"ENSSSAG00000008196"
5,25157632,25163477,"ENSSSAG00000091991"
22,27941688,28035871,"ENSSSAG00000080377"
22,62904564,62969244,"ENSSSAG00000008746"
5,25194504,25201407,"ENSSSAG00000003350"
9,123572653,123573886,"ENSSSAG00000038467"
5,38009724,38024245,"ENSSSAG00000117007"
2,54466891,54480267,"ENSSSAG00000082759"
10,32446536,32447305,"ENSSSAG00000068790"
15,92884978,92899093,"ENSSSAG00000106694"
17,17887151,17893754,"ENSSSAG00000081518"
5,38013195,38013611,"ENSSSAG00000010424"
1,142654463,142685095,"ENSSSAG00000047271"
2,54476802,54495519,"ENSSSAG00000046853"
7,56575192,56588127,"ENSSSAG00000006669"
15,92922473,92928057,"ENSSSAG00000065658"
13,75251995,75261140,"ENSSSAG00000055898"
5,25186314,25196752,"ENSSSAG00000120399"
5,56394556,56398820,"ENSSSAG00000053447"
28,38106289,38108343,"ENSSSAG00000115881"
5,38022354,38053061,"ENSSSAG00000113037"
10,32451258,32457034,"ENSSSAG00000117822"
9,124789690,124883214,"ENSSSAG00000069896"
1,142688971,142692068,"ENSSSAG00000047279"
7,56593967,56596010,"ENSSSAG00000095463"
3,39030947,39037247,"ENSSSAG00000095634"
10,20814251,20845842,"ENSSSAG00000064259"
21,24312382,24493469,"ENSSSAG00000083430"
5,55607662,55631888,"ENSSSAG00000095889"
5,25200991,25204758,"ENSSSAG00000086481"
13,75267907,75286212,"ENSSSAG00000055906"
3,36278709,36295149,"ENSSSAG00000111254"
1,142691655,142704875,"ENSSSAG00000083062"
10,32454267,32548712,"ENSSSAG00000068854"
10,85318280,85328893,"ENSSSAG00000091440"
28,38333098,38368512,"ENSSSAG00000097507"
3,3609275,3677593,"ENSSSAG00000114821"
5,38020333,38028402,"ENSSSAG00000100643"
10,85442038,85971654,"ENSSSAG00000069414"
29,10638591,10899157,"ENSSSAG00000070347"
28,38555749,38598881,"ENSSSAG00000089595"
10,20866829,20873058,"ENSSSAG00000064265"
3,36300508,36306040,"ENSSSAG00000093738"
5,38025236,38026374,"ENSSSAG00000099666"
13,75271253,75488164,"ENSSSAG00000097850"
5,20829446,20853244,"ENSSSAG00000005407"
3,39166616,39174336,"ENSSSAG00000073452"
13,75312750,75326207,"ENSSSAG00000055917"
29,10657401,10667923,"ENSSSAG00000119256"
5,38056650,38063416,"ENSSSAG00000002141"
29,10688315,10709587,"ENSSSAG00000070345"
28,38705821,38709316,"ENSSSAG00000081942"
28,38785883,38791116,"ENSSSAG00000096144"
7,56602889,56605407,"ENSSSAG00000098982"
29,16479347,16583978,"ENSSSAG00000072039"
10,20873106,20925725,"ENSSSAG00000064270"
5,38058957,38070169,"ENSSSAG00000094768"
1,142703924,142757953,"ENSSSAG00000047353"
5,38062302,38065130,"ENSSSAG00000083483"
10,20948089,20962638,"ENSSSAG00000064279"
29,16581492,16656015,"ENSSSAG00000072136"
5,38071498,38077028,"ENSSSAG00000118396"
24,30358107,30366537,"ENSSSAG00000077353"
28,38803300,38823220,"ENSSSAG00000116984"
13,75335256,75343656,"ENSSSAG00000055923"
